128217.jpg	ratshaus-weilerswist-archivbild.jpg	Eklat in Weilerswist – Grüne verlassen Bewerber-Kommission	Eklat in Weilerswist - Green Leave Applicant Commission	 
128221.jpg	wolfgang-petersson.jpg	Petersson sauer über Veröffentlichung von Bewerbern	Petersson Sauer about publication of applicants	Petersson Sauer
128222.jpg	duesseldorfer-ob.jpg	OB Geisel gegen Pläne für Oper-Neubau am Rhein	Whether hostage against plans for opera new construction on the Rhine	 
128223.jpg	sportpark-hoehenberg.jpg	Wie Viktoria Köln für die Dritte Liga plant	How Viktoria Cologne plans for the third league	Viktoria Cologne
128229.jpg	arminveh.jpg	Vehs wohldosierte Wut	Veh's well-dosed rage	 
128230.jpg	urn-newsml-dpa-com-20090101-190221-99-85614-large-4-3.jpg	Eintracht-Führung kritisiert Polizeieinsatz vor Donezk-Spiel	Eintracht guide criticizes police occupancy before Donetsk game	 
128235.jpg	leiche-siegmuendung.jpg	Spaziergänger entdecken Leiche an der Siegmündung	Stroller discover body at the winning mouth	 
128241.jpg	urn-newsml-dpa-com-20090101-190221-99-86681-large-4-3.jpg	Monkees-Bassist Peter Tork gestorben	Monkees bassist Peter Tork died	Peter Tork
128242.jpg	riesenbiene-1.jpg	Riesenbiene auf entlegener Insel wiederentdeckt	Giant bee rediscovered on remote island	 
128245.jpg	duesseldorf-lagerhalle-brand-2019.jpg	Erneut Feuer in Lagerhalle der Messe Düsseldorf	Again fire in warehouse of the fair Düsseldorf	Düsseldorf
128246.jpg	urn-newsml-dpa-com-20090101-190220-99-66075-large-4-3.jpg	AfD: Ideologen instrumentalisieren Schüler für Freitagsdemos	AFD: Ideologists instrumentalize student for friday demos	 
128247.jpg	urn-newsml-dpa-com-20090101-190221-99-84046-large-4-3.jpg	Mailänder Fashion Week: Fendi sagt „Love Karl”	Milan Fashion Week: Fendi says "Love Karl"	Fendi
128248.jpg	bayer---krasnodar.jpg	Bayer 04 verpasst Einzug ins Achtelfinale der Europa League	Bayer 04 misses entry into the 16th place of the Europa League	 
128250.jpg	329caa00733b1909.jpg	Hervorragender Hradecky gegen Krasnodar nicht genug	Outstanding hradecky against Krasnodar not enough	 
128254.jpg	daniel-barenboim-in-der-sanierten-staatsoper.jpg	Barenboim wehrt sich	Barenboim defends himself	Barenboim
128255.jpg	das-mannheimer-loch.jpg	Ein Loch für den WDR	A hole for the WDR	 
128256.jpg	am-lagerfeuer-am-elbestrand-mit-ise-und-walter-gropius--1927-.jpg	Gegen die Bauhaus-Klischees	Against the Bauhaus clichés	 
128259.jpg	das-neubaugebiet-auf-dem-ehemaligen-firmengelaende-von-bergfeld---heider-wird-der-grundschule-dierath-zugeordnet-.jpg	Mehr Grundschüler für Dierath	More elementary students for Dierath	Dierath
128260.jpg	maike-masurat--martin-kayser-und-pascal-pilgram--v-l---praesentieren-die-erste-plakette-der-leichlinger-sekundarschule-.jpg	Ein Glas Sekt auf die erste Plakette	A glass of sparkling wine on the first plaque	 
128262.jpg	urn-newsml-dpa-com-20090101-190221-99-85739-large-4-3.jpg	Volkswagen legt Bilanz-Eckdaten für 2018 vor	Volkswagen presents balance sheet money data for 2018	 
128263.jpg	hohenzollernbruecke-groenert.jpg	Kölner Hohenzollernbrücke wird in den Osterferien Großbaustelle	Cologne Hohenzollernbrücke is in the Easter holidays in large construction site	 
128264.jpg	71-144226039--null--21-02-2019-16-58-40-175-.jpg	Mehr Raum für Radfahrer auf dem Sachsenring	More room for cyclists on the Sachsenring	 
128265.jpg	71-144187348--null--21-02-2019-08-58-16-181-.jpg	Der Einsturz des Stadtarchivs ist bald zehn Jahre her	The collapse of the city archive is over soon for ten years	 
128267.jpg	mechernich-bleibelastung.jpg	Anwohner legen Gutachten vor – Bodenaustausch gefordert	Residents present appraisals priority	 
128268.jpg	k-o-tropfen-symbolbild.jpg	Frauenforum und Polizei klären Schüler über K.o.-Tropfen auf	Women's Forum and Police clarify students about K.O.-drops	 
128269.jpg	professorhut.jpg	Muss man Menschen mit ihrem Titel ansprechen?	Do you have to address people with your title?	 
128270.jpg	karnevalszug-verschoben.jpg	Verlegung des Zuges soll den Freitag friedlicher machen	Relocation of the train should make the friday more peaceful	 
128271.jpg	symbolbild-kindergarten.jpg	Kita Regenbogen in Hennef benötigt zusätzliche Förderung	Kita Rainbow in Hennef requires additional promotion	Kita Rainbow
128272.jpg	zwoelf-brandschuetzer-mehr-hat-die-burscheider-wehr-foto-feuerwehr-burscheid.jpg	Nachwuchs der Burscheider Feuerwehr drückte die Schulbank	Youngs of the Burscheider Feuerwehr pushed the school bench	Youngs,Burscheider Feuerwehr
128274.jpg	urn-newsml-dpa-com-20090101-190222-99-89965-large-4-3.jpg	Podolski verfolgt 1. FC Köln „nicht mehr so intensiv”	Podolski pursues 1. FC Cologne "not so intense"	Podolski
128275.jpg	lauterbach.jpg	Weg für den Digitalisierungspakt ist frei	Way for the digitization pact is free	 
128277.jpg	merkur-waldbroel.jpg	Bei Merkur geht es am Montag los	Merkur starts on Monday	Merkur
128278.jpg	impfung-symol-dpa.jpg	Waldbröler Masernfälle aus Osteuropa eingeschleppt	Forestbröler Measles made of Eastern Europe introduced	 
128281.jpg	leeres-klassenzimmer.jpg	NRW spart Geld	NRW saves money because no teachers are there	 
128282.jpg	maduro.jpg	Venezuela schließt auch Grenze zu Brasilien	Venezuela also closes border with Brazil	 
128284.jpg	krankenwagen-mit-bla-53744055.jpg	Drei Tote bei Frontalzusammenstoß bei Olpe	Three dead at frontal collision at Olpe	 
128285.jpg	peter-spitzbart.jpg	Rollstuhlfahrer erkämpft sich bei der Stadt einen Parkplatz	Wheelchair users fought a parking lot at the city	 
128287.jpg	falk--schmelter--gentile.jpg	„Rockchor 60+“ – Den Soundtrack der Jugend singen	"Rockchor 60+" - Sing the soundtrack of youth	 
128288.jpg	urn-newsml-dpa-com-20090101-190222-99-90306-large-4-3.jpg	Missbrauchsfall: Suche nach verschwundenen Beweisstücken	Abuse: Search for disappeared evidence	 
128291.jpg	urn-newsml-dpa-com-20090101-190221-99-78845-large-4-3.jpg	Dessau: Start für 100 Jahre Bauhaus im „Black Box”-Museum	Dessau: Start for 100 years of Bauhaus in the "Black Box" Museum	 
128296.jpg	erft-fliesst-kanalaehnlich.jpg	Verband will die Erft über weite Strecken renaturieren	Association wants to renature the engravings about wide stretches	 
128297.jpg	us-truppen-syrien.jpg	USA wollen nun doch Soldaten in Syrien lassen	USA now want soldiers in Syria	 
128299.jpg	5f9c9200e54665e4.jpg	Bela B. spielt den PR-Coup der Ärzte auch bei Böhmermann	Bela B. plays the PR coup of the doctors also at Böhmermann	Bela B.
128300.jpg	schule.jpg	OGS-Betreuung nur bis Mittag läuft im Sommer aus	OGS care only until noon is in summer	 
128303.jpg	jackson-neverland-ranch.jpg	100-Millionen-Klage gegen HBO wegen Doku über Michael Jackson	100 million action against HBO because of Doku About Michael Jackson	Michael Jackson
128304.jpg	urn-newsml-dpa-com-20090101-190222-99-91027-large-4-3.jpg	Oscar-Anwärter „A Star is Born” auf Blu-ray	Oscar candidate "A Star Is Born" on Blu-Ray	 
128310.jpg	wu-baugebiet-bergfeld-heider--2-.jpg	Kinder aus dem Löwenfeld kommen nach Dierath	Children from the Löwenfeld come to Dierath	Dierath
128311.jpg	urn-newsml-dpa-com-20090101-190222-99-91482-large-4-3.jpg	Alles rund um den Heuschnupfen	Everything about the hay fever	 
128314.jpg	weeze-bus-1.jpg	Shuttle Wurbie bringt Passagiere alleine ans Terminal	Shuttle wurlie brings passengers alone to the terminal	 
128315.jpg	urn-newsml-dpa-com-20090101-190222-99-91321-large-4-3.jpg	Michael Rother: Promi-Hilfe für einen Krautrockpionier	Michael Rother: Celebrity Help for a Krautrockpioneer	Michael Rother
128316.jpg	71-144231462--null--21-02-2019-16-41-23-878-.jpg	Team „Roboholics“ steht im Finale in Mülheim	Team "Roboholics" is in the final in Mülheim	 
128317.jpg	urn-newsml-dpa-com-20090101-190222-99-91468-large-4-3.jpg	VW T6 startet mit mehr Elektronik und neuen Motoren	VW T6 starts with more electronics and new engines	 
128318.jpg	71-144231993--null--21-02-2019-17-44-22-551-.jpg	Schüler aus Waldbröl bei Klima-Demonstration in Köln	Students from Waldbröl at Climate Demonstration in Cologne	 
128320.jpg	urn-newsml-dpa-com-20090101-190222-99-92012-large-4-3.jpg	Neue Gepäckrichtlinien: Strafen für Ryanair und Wizz Air	New Luggage Guidelines: Penalties for Ryanair and Wizz Air	Wizz Air
128321.jpg	bilanz-zur-taktverdichtung.jpg	Rhein-Berg stellt erste Bilanz vor	Rhein-Berg introduces the first balance sheet	Rhein-Berg
128322.jpg	hauptstrasse-in-dattenfeld.jpg	Windecker Verwaltung wartet auf Entscheidung des Landes	Winddecker administration is waiting for the country's decision	Winddecker
128324.jpg	breitscheidplatz-anschlag-dpa-neu.jpg	War Amri-Vertrauter ein marokkanischer Agent?	Was Amri-familiar a Moroccan agent?	 
128325.jpg	dreigestirn-in-las-vegas.jpg	Dreigestirn der vorigen Session war in den USA	Three yields of the previous session was in the USA	 
128328.jpg	urn-newsml-dpa-com-20090101-190222-99-92223-large-4-3.jpg	Prada in Mailand: Eleganz und riesige Blüten	Prada in Milan: elegance and huge flowers	 
128329.jpg	rekordueberschuss.jpg	Deutscher Staat meldet Rekordüberschuss von 58 Milliarden Euro	German state reports record surplus of 58 billion euros	 
128334.jpg	hiv-positiv-mann-koeln-2.jpg	„HIV-Positiv“ – 17-Jähriger kämpft mit Schild gegen Vorurteile	"HIV-positive" - 17-year-old struggles with shield against prejudices	 
128336.jpg	urn-newsml-dpa-com-20090101-190222-99-90252-large-4-3.jpg	Venezuela schließt Grenze zu Brasilien	Venezuela closes border with Brazil	 
128337.jpg	hunde-abenteuerpark.jpg	Kölner Hundefriseurin eröffnet Abenteuerspielplatz für Hunde	Cologne Dog Fireurin opens adventure playground for dogs	 
128340.jpg	sarg-symbol.jpg	Frau bringt ihren toten Mann im Sarg zur Verwaltung	Woman brings her dead man in coffin to administration	 
128341.jpg	duisburg-dachdecker.jpg	Rentner mit Axt erschlagen – Dachdecker legt Geständnis ab	Retirement with ax - roofing latches confession	 
128342.jpg	urn-newsml-dpa-com-20090101-190222-99-93168-large-4-3.jpg	Polizist bei Kontrolle bewusstlos gewürgt: Zeugen gesucht	Policeman unconscious appreciated: Witnesses wanted	 
128344.jpg	whatsapp-icon.jpg	Mit falscher Whatsapp-Mail sollen Kreditkartendaten gestohlen werden	With false WhatsApp mail, credit card data should be stolen	 
128346.jpg	hubert-simon-lohmar.jpg	Ehemaliger Pilot zeichnet seit 20 Jahren Klimadaten auf	Former pilot has recorded climate data for 20 years	 
128347.jpg	urn-newsml-dpa-com-20090101-190221-99-84474-large-4-3.jpg	Polizisten bei Kontrolle in Lünen gewürgt: Warnschuss	Policemen with control in Lünen strangled: warning shot	 
128348.jpg	havertz-verletzung.jpg	Leverkusens Kai Havertz wohl fit für BVB-Spiel	Leverkusens Kai Hanctz probably fit for BVB game	Leverkusens Kai,Hanctz
128349.jpg	dpa-blaulicht-vor-polizeiwagen-nachts-dpa.jpg	Einbrecher zünden kurz vor Flucht Rauchgranaten	Burglar ignite shortly before escape smoke grenades	 
128351.jpg	koschinat-fortuna.jpg	„Hat mit Zweitliga-Fußball wenig zu tun“	"Has little to do with second division football"	 
128352.jpg	michael-rinscheid-dirigiert.jpg	Musikalische Audienz bei Papst Franziskus	Musical audience at Pope Francis	Pope Francis
128353.jpg	71-143040057--null--23-01-2019-17-11-18-939-.jpg	Oberbergischer Kreis forciert Einzug der Telemedizin	Oberbergischer Kreis forces the train of telemedicine	Oberbergischer Kreis
128354.jpg	rettungskraefte-auf-der-a3.jpg	Erneut Unfall auf der A3 bei Köln-Mülheim	Another accident on the A3 at Cologne-Mülheim	 
128356.jpg	urn-newsml-dpa-com-20090101-190222-99-94277-large-4-3.jpg	Wohl kein Comeback von Reus: BVB-Personalprobleme halten an	Probably no comeback by Reus: BVB personnel problems	 
128357.jpg	martinschmitt.jpg	Fliegender Ski verfehlt Martin Schmitt nur knapp	Flying ski misses Martin Schmitt just	Martin Schmitt
128360.jpg	urn-newsml-dpa-com-20090101-190222-99-94529-large-4-3.jpg	Kevin Bacon: Sex hält mich jung	Kevin Bacon: Sex holds me young	Kevin Bacon
128361.jpg	vuglbuchenkampsweg21022019.jpg	Zwei Verletzte bei Unfällen in Refrath und Heidkamp	Two injured in accidents in Refrath and Heidkamp	Heidkamp
128366.jpg	auto-im-graben-1.jpg	Lindlarer landet mit Auto im Graben – wollte Wildschwein ausweichen	Lindlarer lands with car in the trench - wanted to dodge wild boar	 
128367.jpg	stadtarchiv-ursache.jpg	Kölner Nord-Süd-Bahn fährt frühestens 2027 – und auch das ist unsicher	Cologne North South Railway drives at the earliest 2027 - and that too is uncertain	 
128368.jpg	loss-mer-singe-2019-arton-krasniqi.jpg	Wenn Kölner Wirte mal selber ausgehen	When Cologne's hosts go out	 
128369.jpg	bonbons.jpg	Autoknacker in Troisdorf stehlen eine Dose Bonbons	Car snackers in Troisdorf steal a can of sweets	 
128370.jpg	sarri--2-.jpg	Fifa belegt FC Chelsea mit Transfersperre	FIFA occupies FC Chelsea with transfer lock	 
128371.jpg	urn-newsml-dpa-com-20090101-190222-99-95082-large-4-3.jpg	„Miss Germany” büffelt für den Uni-Abschluss	"Miss Germany" buffs for the university degree	 
128372.jpg	facebook-070219.jpg	Bergisch Gladbach will auf Facebook nicht verzichten	Bergisch Gladbach does not want to do without Facebook	 
128374.jpg	heinz-ketchup.jpg	Heinz-Ketchup fliegt aus Regalen von deutschem Supermarkt	Heinz ketchup flies out of shelves of German supermarket	Heinz
128376.jpg	14919e00c07fb6e8.jpg	Deutsche Bahn provoziert mit Tweet zu Flüchtlingen	Deutsche Bahn provoked with Tweet to refugees	 
128379.jpg	bopp-19-02325.jpg	Baustellengeplagte Kölner können umsonst ins Hotel	Plant plagued Cologne can be in vain to the hotel	 
128380.jpg	eingang-zum-bundesgerichtshof.jpg	BGH: Abschalteinrichtung ist Sachmangel	BGH: Shutdown device is material defect	 
128381.jpg	santorin--1-.jpg	Das sind die überraschenden Reisetrends 2019	These are the surprising travel trends 2019	 
128383.jpg	urn-newsml-dpa-com-20090101-190222-99-95705-large-4-3.jpg	Darmstadt will Grammozis als neuen Trainer verpflichten	Darmstadt wants to commit Grammozis as a new coach	Grammozis
128387.jpg	herbert-reul.jpg	Reuls Erklärungsversuche zum Polizeiversagen reichen nicht	Reuls statements for police failure are not enough	 
128388.jpg	amri-bekannter.jpg	Seehofer lässt Abschiebung von Bekanntem Amris prüfen	Seehofer provides deportation of known AMRIs	Seehofer
128389.jpg	urn-newsml-dpa-com-20090101-190222-99-96341-large-4-3.jpg	Paukist zieht Schlusstrich unter Akte Barenboim	Paukist draws final line under file Barenboim	Barenboim
128391.jpg	annika-und-steffi-leben-in-einer-muetter-wg.jpg	Wie eine Alleinerziehenden-WG zwei Mütter glücklich macht	How a single-parent WG makes two mothers happy	 
128392.jpg	suesses-und-etwas-bekifft-wirkendes-schwein.jpg	Viele Etiketten auf Fleischverpackungen sind irreführend	Many labels on meat packaging are misleading	 
128394.jpg	19022--kz-haeftlingskleidung.jpg	Lidl leistet sich schockierende Design-Panne	Lidl makes shocking design breakdown	Lidl
128397.jpg	die-zuelpicher-strasse-2.jpg	Wie die Stadt Köln Anwohner und Feiernde im Karneval schützen will	How the city of Cologne wants to protect residents and celebrate in the carnival	 
128400.jpg	der-gesuchte-betrueger.jpg	Kölner Polizei fahndet nach EC-Karten-Betrüger	Cologne police are looking for EC card scammers	 
128401.jpg	messer-am-tatort.jpg	Streit in Euskirchen endet in Messerstecherei	Dispute in Euskirchen ends in cutterstick	 
128402.jpg	brexit-demo-london.jpg	Brexit-Warnung für Briten im Bergischen Land	Brexit warning for British in the Bergisches Land	 
128405.jpg	urn-newsml-dpa-com-20090101-190222-99-98420-large-4-3.jpg	Friedenspreis des Deutschen Films für „Bully” Herbig	Peace Prize of the German Film for "Bully" Herbig	Herbig
128406.jpg	urn-newsml-dpa-com-20090101-190222-99-98103-large-4-3.jpg	Automatikwagen vom Beifahrersitz aus gestartet: Unfall	Automatic car started from the passenger seat: accident	 
128407.jpg	breitscheidplatz.jpg	Fall Amri wird zum Agentenkrimi	Case Amri becomes an agent crime	Amri
128408.jpg	bayer-krasnodar.jpg	Bayer 04 Leverkusens trostloser Abschied aus Europa	Bayer 04 Leverkusen's desolate farewell to Europe	 
128409.jpg	motorrad-audi-kofferraum-polizei.jpg	Polizei stoppt 19-Jährigen mit Motorrad im Kofferraum	Police stop 19-year-old with motorcycle in the trunk	 
128412.jpg	ursula-enders.jpg	Zartbitter-Chefin wirft Kölner Kita „grobe Fehler“ vor	Zartbitter boss poses Cologne Kita "Grobe Error"	Cologne Kita
128413.jpg	urn-newsml-dpa-com-20090101-190219-99-53841-large-4-3.jpg	Große Kohle-Debatte: SPD will Laschet zum Schwur zwingen	Great coal debate: SPD wants to force lashes to go swar	 
128414.jpg	kraftwerk-weisweiler-dpa.jpg	Bohrt RWE künftig nach Erdwärme statt Kohle?	In the future, RWE drills in the future to geothermal damage instead of coal?	 
128415.jpg	foto-markle.jpg	Meghan Markles Babyparty in New York erzürnt Briten	Meghan Marress Baby Shower in New York Announces British	 
128416.jpg	urn-newsml-dpa-com-20090101-190222-99-99035-large-4-3.jpg	Rockmusiker Tobias Sammet erobert die Spitze	Rock musician Tobias Sammet conquers the top	Tobias Sammet
128417.jpg	fridays-for-future.jpg	NRW-Schulministerin spricht erstmals mit protestierenden Schülern	NRW Minister of Education speaks for the first time with protesting students	 
128419.jpg	urn-newsml-dpa-com-20090101-190222-99-98830-large-4-3.jpg	MSV Duisburg: Taschtschi fällt lange aus	MSV Duisburg: Tashchi drops for a long time	 
128420.jpg	eros-ramazotti.jpg	So war das Konzert von Eros Ramazotti in der Kölner Arena	So was the concert by Eros Ramazzotti in the Cologne Arena	Eros Ramazzotti
128422.jpg	band-meute.jpg	Hamburger Band Meute bringt die Live Music Hall zum Beben	Hamburger Band Meute brings the Live Music Hall to quake	 
128426.jpg	paar-liegt-im-bett.jpg	Was tun	What to do if you look forward to a relationship?	 
128428.jpg	71-144267113--null--22-02-2019-16-35-45-797-.jpg	„Bunt statt blau“ – Mit Kreativität gegen das Komasaufen	"Colorful instead of blue" - with creativity against comasing	 
128431.jpg	king-loui.jpg	Kölner Grundschüler feiern Karneval in der Pause	Cologne elementary students celebrate carnival in the break	 
128432.jpg	71-144261714--null--22-02-2019-16-39-19-564-.jpg	Depeche Mode im Rockabilly-Sound	Depeche Fashion in Rockabilly Sound	 
128433.jpg	dpa-landgericht-und-amtsgericht-koeln.jpg	Täter attackiert Frau am Hitdorfer See – Prozess-Beginn	Caterers attacks woman at Hitdorfer Lake - Process Start	 
128435.jpg	20180316-tb-polizei-streifenwagen-002.jpg	Autofahrer rast gezielt auf Kölner Polizisten zu	Motor driver races targeted to Cologne police officers	 
128438.jpg	71-144258349--null--22-02-2019-16-42-18-370-.jpg	SPD will wieder eine Polizeiwache für Bergneustadt	SPD wants again a police station for Bergneustadt	Bergneustadt
128440.jpg	foto-macron.jpg	„Der Präsident verdankt ihr alles“	"The President owes everything to you"	 
128441.jpg	dpa-kasse-mit-geld.jpg	Plus von fast zwei Millionen in Waldbröls Stadtkasse	Plus of almost two million in Waldbröl's city treasury	 
128442.jpg	dpa-enkeltrick.jpg	Falsche Polizisten versuchten Wertsachen zu erbeuten	False policemen tried valuables to cap	 
128443.jpg	dpa-traktor-auf-feld.jpg	Traktor gerät bei Bonn ins Wanken und kippt auf Auto	Tractor device at Bonn to waver and tilts on car	 
128444.jpg	magnum.jpg	Vox bringt Remake der Kultserie zurück ins TV	Vox brings remake of cult series back to TV	 
128445.jpg	offener-brief.jpg	Gedenkstein nach Protest umgehend entfernt	Memorial stone after protest removed immediately	 
128446.jpg	71-144272991--null--22-02-2019-17-12-19-166-.jpg	Vorträge und Lösungsvorschläge zum Thema in Thier	Lectures and solution proposals on the topic in Thier	 
128448.jpg	pm-rueckruf-maiswaffeln.jpg	Rossmann ruft Maiswaffeln wegen möglicher Metallsplitter zurück	Rossmann calls up corn waffles due to possible metal splinters	Rossmann
128449.jpg	podolski-fc.jpg	1. FC Köln widerspricht Lukas Podolski	1. FC Cologne contradicts Lukas Podolski	Lukas Podolski
128450.jpg	71-144287153--null--22-02-2019-17-30-01-176-.jpg	Lindlarer Steinbruch hat Insolvenz angemeldet	Lindlar quarry has filed for bankruptcy	 
128451.jpg	axel-lehmann--landrat-lippe.jpg	Zuständiger Polizeibeamter von Aufgaben entbunden	Responsible police officer from tasks	 
128452.jpg	pitol-fortuna.jpg	Fortuna Köln will makellose Bilanz gegen Jena wahren	Fortuna Köln wants to true immaculate balance against Jena	Fortuna Köln,Jena
128457.jpg	71-144243329--null--22-02-2019-16-46-58-156-.jpg	Deutzer Drehbrücke feiert jeckes Jubiläum	Deutzer rotary bridge celebrates jeckes anniversary	 
128459.jpg	fahndungsfoto-polizei.jpg	Kölner Polizei verhaftet Mann nach Gewalttat in Shisha-Bar	Cologne police arrested man after violence in Shisha-Bar	 
128460.jpg	bosz-vor-bvb.jpg	Peter Boszs Begegnung mit der Vergangenheit	Peter Bosz's encounter with the past	Peter Bosz
128462.jpg	duesseldorf.jpg	„Kölner verbindet eine Hassliebe mit ihrer Stadt“	"Kölner connects a hassliebe with her city"	Kölner
128465.jpg	viva-colonia.jpg	Viva Colonia eröffnet mit „Dat kölsche Hätz“	Viva Colonia opens with "Dat Kölsche Hatz"	Viva Colonia,Dat Kölsche,Hatz
128466.jpg	kasalla-bei-sitzung.jpg	Auf dem Weg zum Partykarneval	On the way to the party carnival	 
128467.jpg	guerzenich-aufzeichnung.jpg	Viele prominente Gesichter und eine Frauenquote	Many prominent faces and a female quota	 
128468.jpg	lagerfeld.jpg	Modezar Karl Lagerfeld in der Nähe von Paris eingeäschert	Fashionzar Karl Lagerfeld near Paris	Fashionzar Karl,Lagerfeld
128472.jpg	urn-newsml-dpa-com-20090101-190221-99-86027-large-4-3.jpg	Beweismaterial im Missbrauchsfall Lügde verschwunden	Proof in abuse of abuse disappeared	 
128478.jpg	robert-kraft.jpg	Ermittlungen gegen Patriots-Besitzer wegen Prostitutions-Förderung	Investigations against Patriots owners for prostitution promotion	 
128481.jpg	frauke-petry.jpg	Vorwurf gegen Frauke Petry wird möglicherweise abgeschwächt	Improvement against Frauke Petry may be weakened	Frauke Petry
128482.jpg	71-144297815--null--22-02-2019-22-15-09-143-.jpg	Haie verlieren zähen Kampf in Augsburg	Haie lose tough fight in Augsburg	Haie
128483.jpg	stewart-haie.jpg	Das große Geheimnis der Kölner Haie	The big secret of the Cologne sharks	 
128485.jpg	s-sters.jpg	Duo S!sters gewinnt und vertritt Deutschland in Israel	Duo S! Sters wins and represents Germany in Israel	 
128487.jpg	geld-grundeinkommen.jpg	So lebt es sich mit 1000 Euro bedingungslosem Grundeinkommen	So it lives with 1000 euros unconditional basic income	 
128493.jpg	urn-newsml-dpa-com-20090101-190223-99-103496-large-4-3.jpg	R. Kelly wegen sexuellen Missbrauchs angeklagt	R. Kelly accused of sexual abuse	R. Kelly
128494.jpg	71-142717888--null--16-01-2019-12-20-52-323-.jpg	Frau beschimpft Bernd Stelter wegen Doppelnamen-Witzen	Woman insults Bernd Stelter for two-names jokes	Bernd Stelter
128496.jpg	rustam-samedov-vor-dem-koelner-staatenhaus.jpg	Den russischen Sound im Ohr	The Russian sound in the ear	 
128497.jpg	karl-barth.jpg	Der große Zertrümmerer	The big smasher	 
128498.jpg	die-wallace-riesenbiene-im-vergleich-zur-honigbiene.jpg	Wiedersehen macht Hoffnung	Reunion makes hope	 
128501.jpg	frau-mit-eiweisspulver.jpg	Was bringen Eiweiß-Shakes und Protein-Riegel für den Muskelaufbau?	What do protein shakes and protein latch for muscle construction?	 
128502.jpg	zwergenlochgummersbach-pkr-2.jpg	Unbekannte brechen Höhle auf	Unknown break up, overwinter in the bats	 
128503.jpg	bergisch-gladbach-kiosk-am-rathaus.jpg	Bekanntestes Büdchen wird zu Anlaufstelle für Obdachlose	The most famous lukework becomes a contact point for homeless	 
128504.jpg	veganes-caf%C3%A9-siegburg-220219.jpg	Café Loyal in Siegburg bietet rein veganes Sortiment	Café Loyal in Siegburg offers pure vegan assortment	 
128505.jpg	schleiden-schule-brandsanierung-2.jpg	Aufbau des Gymnasiums soll mehr als zehn Millionen kosten	Structure of the high school should cost more than ten million	 
128506.jpg	unserioese-energieberater.jpg	Polizei warnt vor unseriösen Energieberatern	Police warns of dubious energy consultants	 
128507.jpg	zug-engstelle-am-hof.jpg	Karnevalswagen müssen durch Nadelöhr am Dom-Hotel	Carnival cars must be due to needle tube at the Dom Hotel	 
128508.jpg	r--kelly--1-.jpg	R. Kelly stellt sich in Chicago der Polizei	R. Kelly is in Chicago of the police	R. Kelly
128510.jpg	flixtrain-230218.jpg	Bahnkonkurrent Flixtrain nimmt neue Strecken ins Angebot	Railway competitor Flixtrain takes new routes to the offer	Flixtrain
128513.jpg	brand-bad-muenstereifel.jpg	Parkhotel in Bad Münstereifel zerstört	Parkhotel in Bad Münstereifer destroyed	 
128516.jpg	spanien-polizei-guardia-civil.jpg	Spanier soll Mutter getötet und zerstückelt haben	Spaniards should have killed and dismembered mother	 
128520.jpg	lokfuehrer-230219.jpg	Bahn kann 733 Lokführer-Stellen nicht besetzen	Train can not occupy 733 locator jobs	 
128521.jpg	laichwanderung-kroete-frosch-strasse.jpg	Straßen bei Troisdorf bis Anfang Mai nachts gesperrt	Streets at Troisdorf closed until early May at night	 
128524.jpg	leverkusen-autobahnbruecke-alf-0134.jpg	Schoofs beanstandet Grabungen	SCHOOFS objected to excavations	SCHOOFS
128526.jpg	dpa-stichwahl.jpg	Grüne im Kreis Euskirchen wollen Stichwahl beibehalten	Greens in the district of Euskirchen want to maintain cancellation election	 
128527.jpg	pulheim-geplante-wohnungen-entwurf2.jpg	GWG baut günstige Wohnungen in Pulheim	GWG builds cheap apartments in Pulheim	 
128528.jpg	amri.jpg	Amris Freund stellte in Asylbewerberheim IS-Hinrichtungen nach	Amris friend presented Is-executions in Asylbewerheim	 
128530.jpg	schule-symbolbild.jpg	733 Kölner Viertklässler abgelehnt	733 Cologne fourth graders rejected	 
128531.jpg	urn-newsml-dpa-com-20090101-190223-99-105629-large-4-3.jpg	Bäumefällen für den Bauboom bringt Eichhörnchen in Not	Breafs for the construction room brings squirrel in need	 
128537.jpg	autofahrer-alkoholtest.jpg	Frau lässt Ehemann betrunken und ohne Führerschein ans Steuer	Woman leaves husband drunk and without driving license to the tax	 
128541.jpg	hundebiss-230219.jpg	Hund beißt Dreijähriger ins Gesicht	Dog bites three years in the face	 
128542.jpg	rolltreppen-kunst-ebertplatz.jpg	Geplante Rolltreppen-Kunst am Kölner Ebertplatz kommt später	Planned Earth Stair Art on Cologne Eberschlplatz is coming later	 
128543.jpg	71-144256834--null--22-02-2019-16-42-05-151-.jpg	Nino Pkhikleshvili aus Georgien: „Ich helfe gern!“	Nino Pkhikleshvili from Georgia: "I like to help!"	Nino Pkhikleshvili
128544.jpg	anfang-sandhausen.jpg	Diese Startelf schickt Markus Anfang ins Rennen	This starting element sends markus to the race	 
128547.jpg	bild-neuanpflanzung-220219.jpg	Neue Bäume	New trees that defy climate change	 
128549.jpg	rawan-und-reem.jpg	Saudische Schwestern fürchten Abschiebung in die Heimat	Saudi sisters fear deportation in the home	 
128555.jpg	urn-newsml-dpa-com-20090101-190223-99-107130-large-4-3.jpg	Feuer zerstört Haus: Frau gerettet	Fire destroyed house: wife rescued, dog dead	 
128560.jpg	dpa-feuerwehr240713-jpg.jpg	Hund stirbt bei Wohnhausbrand in Bonn	Dog dies at residential fire in Bonn	 
